id	village	rus_village	village_altnames	lat	lon	coord_source	settlement_type	lang	aff	family	republic	region	elevation	kutans	source	page	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltl_village_dialect	gltc_village_dialect	gltl_dialect	gltc_dialect	gltc_lang	lang_col	aff_col	dialect_comment	villagelang_comment	manual	version
1980	Gutatli	Гутатли	NA	42.207019	45.936713	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1922.36535644531	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Gutatli	NA	NA	Kidero	kide1235	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1981	Kitlyarta	Китлярта	NA	42.20849	45.84333	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1574.59216308594	FALSE	korjakov2006	31	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Kitlyarta	NA	NA	Shapikh	shap1241	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1982	Tsitsimakh	Цицимах	NA	42.21621	45.82621	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1900.59094238281	FALSE	korjakov2006	map 11	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Tsitsimakh	NA	NA	Shapikh	shap1241	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1983	Shapikh	Шапих	NA	42.224044	45.858118	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1581.68811035156	FALSE	korjakov2006	map 11	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Shapikh	NA	NA	Shapikh	shap1241	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1984	Khalakh	Халах	NA	42.22547	45.850837	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1866.66552734375	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Khalakh	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1985	Berikh	Берих	NA	42.23806	46.05306	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1756.38781738281	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Berikh	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1986	Genazokh	Геназох	NA	42.23806	46.05306	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1756.38781738281	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Genazokh	NA	NA	Asakh	asak1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1987	Khuntli	Хунтли	NA	42.23806	46.05306	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1756.38781738281	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Khuntli	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1988	Khutrakh	Хутрах	NA	42.23806	46.05306	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1756.38781738281	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Khutrakh	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1989	Geniyatl'	Гениятль	NA	42.23828	46.035044	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1671.87939453125	FALSE	korjakov2006	map 11	Tsez	Цезский	Shaitl	Шаитлинский	NA	NA	NA	NA	Geniyatl'	NA	NA	Shaytl	shay1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1990	Shaitli	Шаитли	NA	42.23835	46.05158	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1765.095703125	FALSE	korjakov2006	31	Tsez	Цезский	Shaitl	Шаитлинский	NA	NA	NA	NA	Shaitli	NA	NA	Shaytl	shay1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1991	Chalyakh	Чалях	NA	42.24114	45.83754	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1965.30554199219	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Chalyakh	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1992	Retlob	Ретлоб	NA	42.24411	45.8289	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1855.77136230469	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Retlob	NA	NA	Asakh	asak1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1993	Kituri	Китури	NA	42.244627	46.019304	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1656.61291503906	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kituri	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1994	Itsirakh	Ицирах	NA	42.244662	45.849585	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1765.32189941406	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Itsirakh	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1995	Tsekhok	Цехок	NA	42.24723	45.98528	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1594.41259765625	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Tsekhok	NA	NA	Kidero	kide1235	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1996	Kimyatli	Кимятли	NA	42.2488	45.82303	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1929.25463867188	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Kimyatli	NA	NA	Asakh	asak1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1997	Khetokh	Хетох	NA	42.25611	45.97361	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1717.12670898438	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Khetokh	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1998	Akdy	Акды	NA	42.25829	45.82798	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2121.26440429688	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Akdy	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
1999	Azilta	Азилта	NA	42.260166	45.938182	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1986.77307128906	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Azilta	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2000	Khora	Хора	NA	42.26028	45.81278	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1783.61279296875	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Khora	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2001	Chaatli	Чаатли	NA	42.261724	45.818805	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1970.33911132813	FALSE	korjakov2006	map 11	Tsez	Цезский	Shaitl	Шаитлинский	NA	NA	NA	NA	Chaatli	NA	NA	Shaytl	shay1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2002	Khenokh	Хенох	NA	42.26183	45.96692	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1852.87805175781	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Khenokh	NA	NA	Kidero	kide1235	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2003	Mokok	Мокок	NA	42.2619	45.9008	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1615.97814941406	FALSE	korjakov2006	31	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Mokok	NA	NA	Kidero	kide1235	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2004	Asakh	Асах	NA	42.26311	45.81684	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1857.06994628906	FALSE	korjakov2006	31	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Asakh	NA	Asakh	asak1234	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2005	Shiya	Шия	NA	42.26556	45.8025	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1818.88159179688	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Shiya	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2006	Shauri	Шаури	NA	42.270484	45.941421	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1466.87194824219	FALSE	korjakov2006	31	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Shauri	NA	NA	Kidero	kide1235	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2007	Udok	Удок	NA	42.2714	45.79631	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1962.80224609375	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Udok	NA	NA	Asakh	asak1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2008	Tsokhok	Цохок	NA	42.27548	45.79457	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2084.02661132813	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tsokhok	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2009	Khebatli	Хебатли	NA	42.2819	45.92585	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2045.81994628906	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Khebatli	NA	NA	Kidero	kide1235	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2010	Galatli	Галатли	NA	42.288201	45.894106	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2029.05493164062	FALSE	korjakov2006	map 11	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Galatli	NA	NA	Kidero	kide1235	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2011	Terutli	Терутли	NA	42.28853	45.79295	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2005.13623046875	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Terutli	NA	NA	Asakh	asak1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2012	Makhalotli	Махалотли	NA	42.297776	45.796291	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2028.25830078125	FALSE	korjakov2006	map 11	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Makhalotli	NA	NA	Asakh	asak1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2013	Khamaitli	Хамаитли	NA	42.31091	45.96217	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1534.92163085938	FALSE	korjakov2006	31	Tsez	Цезский	Shaitl	Шаитлинский	NA	NA	NA	NA	Khamaitli	NA	NA	Shaytl	shay1234	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2014	Tlyatsuda	Тляцуда	NA	42.34923	45.92493	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1569.09985351563	FALSE	korjakov2006	31	Sagada	Сагадинский	NA	NA	NA	NA	NA	NA	Tlyatsuda	NA	NA	Sagadin	saga1261	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2015	Mitluda	Митлуда	NA	42.36693	45.94512	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2084.59545898438	FALSE	korjakov2006	map 11	Sagada	Сагадинский	NA	NA	NA	NA	NA	NA	Mitluda	NA	NA	Sagadin	saga1261	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2016	Sagada	Сагада	NA	42.38941	45.91798	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	1484.81201171875	FALSE	korjakov2006	31	Sagada	Сагадинский	NA	NA	NA	NA	NA	NA	Sagada	NA	NA	Sagadin	saga1261	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2017	Khushet	Хушет	NA	42.39721	45.77278	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	2028.08386230469	FALSE	korjakov2006	map 11	Tsez	Цезский	NA	NA	NA	NA	NA	NA	Khushet	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2018	Karatyube	Каратюбе	NA	43.66738	46.82335	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	-6.52905511856079	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Karatyube	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2019	Vyshetalovka	Вышеталовка	NA	44.042518	46.725504	Legacy data	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	-15	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Vyshetalovka	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	no	2022-06-02
2023	Tlyarata	Тлярата	NA	42.1	46.33333	Google Maps	NA	Avar	Avar	East Caucasian	Daghestan	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tlyarata	NA	NA	NA	NA	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2024	Tsunta	Цунта	NA	42.2010432	45.9323467	Google Maps	NA	Tsez	Tsezic	East Caucasian	Daghestan	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tsunta	NA	NA	NA	NA	dido1241	#990033	#ff5050	NA	NA	yes	2022-06-02
2030	Derbent	Дербент	NA	42.06917	48.29583	Google Maps	NA	Tat	Iranian	Indo-European	Daghestan	NA	NA	FALSE	NA	NA	Judeo-Tat	Горско-еврейский	NA	NA	NA	NA	NA	NA	Derbent	Derbend	derb1244	Judeo-Tat	cauc1242	jude1256	#d5daff	#fffded	NA	NA	yes	2022-06-02
2031	Siukh (Khunzakhsky district)	Сиух (Хунзахский район)	NA	42.6	46.54722	Google Maps	NA	Avar	Avar	East Caucasian	Daghestan	Khunzakhsky	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Siukh (Khunzakhsky district)	NA	NA	NA	NA	avar1256	#009999	#009999	NA	Added district for disambiguation.	yes	2022-06-02
2032	Kakamakhi (Karabudakhkentsky district)	Какамахи (Карабудахкентский район)	NA	42.62928	47.43518	Google Maps	NA	Kumyk	Kipchak	Turkic	Daghestan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kakamakhi (Karabudakhkentsky district)	NA	NA	NA	NA	kumy1244	#a6a6a6	#666666	NA	Added district for disambiguation.	yes	2022-06-02
2041	Borch	Борч	NA	41.4544	47.323	Google Maps	NA	Rutul	Lezgic	East Caucasian	Daghestan	NA	NA	0	ibragimov1978; ibragimov 2004	13-15; 269	Western	Западный	Borch-Khnov	Борчинско-хиновский	NA	NA	NA	NA	Borch	NA	NA	NA	NA	rutu1240	#009900	#00cc66	NA	NA	yes	2022-06-02
2144	Ankho	Анхо	NA	42.723184	46.239448	Yuri Koryakov	NA	Botlikh	Andic	East Caucasian	Daghestan	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ankho	NA	NA	NA	NA	botl1242	#336699	#9900ff	NA	NA	yes	2022-06-02
2145	Egdada	Эгдада	NA	42.4681009	46.0549675	Yuri Koryakov	NA	Chamalal	Andic	East Caucasian	Daghestan	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Egdada	NA	NA	NA	NA	cham1309	#000099	#9900ff	NA	NA	yes	2022-06-02
2146	Tlenkhori	Тленхори	NA	42.4681009	46.0549675	Yuri Koryakov	NA	Bagvalal	Andic	East Caucasian	Daghestan	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tlenkhori	NA	NA	NA	NA	bagv1239	#000066	#9900ff	NA	NA	yes	2022-06-02
2147	Bekhvalutchi	Бехвалутчи	NA	42.464704	46.139754	Google maps	NA	Tindi	Andic	East Caucasian	Daghestan	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bekhvalutchi	NA	NA	NA	NA	tind1238	#333399	#9900ff	NA	NA	yes	2022-06-02
2047	Beçeqarbinə	Бичигар	Пуч1акъар, Пуч1къар, Biçiqarbinə, Biciqarbinə, Bichagarbina, Bichigar, Bichigarbina, Buchagar	41.6302	46.3669	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Katekh	NA	Beçeqarbinə	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2048	Beretbinə	Беретбина	Берет, Берет1бина, Берет1, Берет1 росо	41.6403	46.4908	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Katekh	NA	Beretbinə	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	There is another village with the same name in Zaqatala.	yes	2022-06-02
2049	Cederovtala	Чедерабтала	Ч1едерабтала, Чедеровтала, Ч1едер(аб) Тала	41.70486	46.31738	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Kabakhchol	NA	Cederovtala	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2050	Gərəkli	Герекли	NA	41.7424	46.3935	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Balakən proper	NA	Gərəkli	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2051	Katex	Катех	К1ат1ех, К1ит1ихъ, კატეხი	41.6525	46.5456	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Katekh	NA	Katex	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2052	Mahamalar	Магамалар	Мах1амалар, Махамалар	41.7396	46.4195	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Balakən proper	NA	Mahamalar	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2053	Meşəşambul	Мешашамбул	Мешешамбул	41.7094	46.2927	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Kabakhchol	NA	Meşəşambul	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2054	Mollaçıbinə	Моллачибина	NA	41.6447	46.456	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Katekh	NA	Mollaçıbinə	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2055	Püştətala	Пуштатала	NA	41.6329	46.4182	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Katekh	NA	Püştətala	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2056	Qabaqçöl	Кабахчоли	Къабахчоли	41.6995	46.2604	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Kabakhchol	NA	Qabaqçöl	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2057	Qasbinə	Казбина	NA	41.6929	46.4429	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Balakən proper	NA	Qasbinə	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2058	Qaysa	Кайса	Къайса, Гайса	41.7099	46.2354	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Kabakhchol	NA	Qaysa	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2059	Qullar	Гуллар	Къуллар, Куллар	41.7366	46.3867	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Balakən proper	NA	Qullar	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2060	Roçəhməd	Рочахмад	Рочах1мад, Рочэхмед	41.6499	46.3947	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Balakən proper	NA	Roçəhməd	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2061	Şambul	Шумбул	Шумбулхь*и, Шамбул	41.6953	46.2826	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Kabakhchol	NA	Şambul	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2062	Şərif	Шариф	Шериф, Шарип	41.7279	46.2557	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Kabakhchol	NA	Şərif	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2063	Axaxdərə	Ахвах-дере	NA	41.6624507	46.6360615	Legacy data	NA	Akhvakh	Andic	East Caucasian	Azerbaijan	Zaqatala	820.670288085938	FALSE	creissels2012	128	Northern Akhvakh	Северноахвахский	NA	NA	NA	NA	NA	NA	Axaxdərə	NA	NA	Northern Akhvakh	nort3330	akhv1239	#9900ff	#9900ff	NA	NA	no	2022-06-02
2068	Xalatala	Халатала	NA	41.7158	46.2794	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Balakən	NA	Kabakhchol	NA	Xalatala	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2069	Mazımqarışan	Мазымкара	Мазымкъарай	41.63965	46.26662	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Balakən	NA	NA	saidova2008	23-28	Southern Avar	Южноаварский	Zaqatala	NA	NA	NA	NA	NA	Mazımqarışan	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2071	Abaəli	Абалы	Аба-Али, Аба-Г1али	41.60501	46.54	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Abaəli	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2072	Car	Чар	Джар, Ч1ар, Загатала, Закатала, ფიფინეთ ჭარი	41.6618	46.6747	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Car	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2073	Danaçı	Даначи	Динчи	41.5536	46.4233	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Danaçı	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2074	Dardoqqaz	Дардокказ	Дартукъаз, Дардоггаз, Дардокказ	41.6094	46.555	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Dardoqqaz	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	Mixed village	yes	2022-06-02
2075	Həsənbinə	Хасануба	Х1асануба, Хасаноба, Х1асаноба	41.54306	46.48649	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Həsənbinə	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2076	Höytala	Гойтала	Гьоътала, Ойтала, Гьог1атала, Гьойтала	41.5817	46.4993	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Höytala	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2077	Kebeloba	Кебельуба	Хь*ебелуба, Кебельоба, Хьебельоба, Лъебельоба, Лъебельуба	41.6408	46.6414	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Kebeloba	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2078	Maqov	Маков	Мак1ав	41.5929	46.5004	OpenStreetMap	hamlet	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Maqov	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	NA	yes	2022-06-02
2079	Mazıx	Мацех	Мац1их, Мацих, Миц1их, Мац1ихъ, Мазых	41.6629	46.5821	OpenStreetMap	village	Avar	Avar	East Caucasian	Azerbaijan	Zaqatala	NA	NA	saidova2007	15-18	Southern Avar	Южноаварский	Zaqatala	NA	Car	NA	NA	NA	Mazıx	NA	NA	Zaqatala	zaqa1242	avar1256	#009999	#009999	NA	Mixed village	yes	2022-06-02
